date,city,aqi,pm25,ozone,no2,co
2020-04-16,Los Angeles,101,17.1,0.077,0.036,0.85
2020-04-17,Los Angeles,91,15.6,0.089,0.037,0.74
2020-04-18,Los Angeles,79,14.8,0.063,0.046,0.53
2020-04-19,Los Angeles,103,29.4,0.056,0.035,0.81
2020-04-20,Los Angeles,102,13.5,0.095,0.064,0.8
2020-04-21,Los Angeles,106,22.8,0.059,0.061,0.72
2020-04-22,Los Angeles,91,16.8,0.052,0.06,0.75
2020-04-23,Los Angeles,102,18.2,0.082,0.033,0.81
2020-04-24,Los Angeles,65,7.4,0.041,0.03,0.43
2020-04-25,Los Angeles,96,14.2,0.074,0.034,0.73
2020-04-26,Los Angeles,92,10.5,0.076,0.062,0.73
2020-04-27,Los Angeles,93,14.4,0.06,0.052,0.59
2020-04-28,Los Angeles,101,23.0,0.055,0.035,0.94
2020-04-29,Los Angeles,74,21.1,0.058,0.027,0.61
2020-04-30,Los Angeles,90,13.1,0.052,0.03,0.8
2020-05-01,Los Angeles,79,21.8,0.056,0.024,0.77
2020-05-02,Los Angeles,100,13.9,0.093,0.066,0.6
2020-05-03,Los Angeles,104,25.9,0.084,0.059,0.84
2020-05-04,Los Angeles,72,16.1,0.053,0.033,0.71
2020-05-05,Los Angeles,96,22.8,0.062,0.054,0.7
2020-05-06,Los Angeles,89,18.6,0.085,0.048,0.6
2020-05-07,Los Angeles,102,23.6,0.088,0.058,0.84
2020-05-08,Los Angeles,96,11.0,0.071,0.032,0.93
2020-05-09,Los Angeles,103,17.4,0.053,0.041,0.8
2020-05-10,Los Angeles,106,17.4,0.053,0.064,0.8
2020-05-11,Los Angeles,90,16.9,0.053,0.056,0.59
2020-05-12,Los Angeles,96,26.7,0.091,0.04,0.82
2020-05-13,Los Angeles,78,20.5,0.051,0.046,0.62
2020-05-14,Los Angeles,94,23.8,0.093,0.064,0.53
2020-05-15,Los Angeles,115,30.3,0.102,0.058,0.92
2020-05-16,Los Angeles,93,14.2,0.07,0.041,0.71
2020-05-17,Los Angeles,78,23.3,0.044,0.054,0.42
2020-05-18,Los Angeles,82,17.7,0.053,0.042,0.75
2020-05-19,Los Angeles,99,28.2,0.089,0.064,0.97
2020-05-20,Los Angeles,72,15.9,0.058,0.026,0.57
2020-05-21,Los Angeles,84,8.7,0.067,0.037,0.74
2020-05-22,Los Angeles,60,10.0,0.041,0.041,0.47
2020-05-23,Los Angeles,75,13.7,0.064,0.027,0.66
2020-05-24,Los Angeles,89,12.6,0.072,0.051,0.63
2020-05-25,Los Angeles,82,13.2,0.079,0.029,0.51
2020-05-26,Los Angeles,85,8.8,0.052,0.036,0.81
2020-05-27,Los Angeles,81,17.7,0.048,0.034,0.56
2020-05-28,Los Angeles,60,6.8,0.044,0.039,0.59
2020-05-29,Los Angeles,69,10.1,0.039,0.031,0.58
2020-05-30,Los Angeles,78,20.7,0.071,0.033,0.63
2020-05-31,Los Angeles,82,20.6,0.061,0.056,0.57
2020-06-01,Los Angeles,79,13.6,0.063,0.034,0.44
2020-06-02,Los Angeles,78,15.2,0.062,0.028,0.67
2020-06-03,Los Angeles,79,22.5,0.046,0.046,0.67
2020-06-04,Los Angeles,78,18.9,0.044,0.044,0.39
2020-06-05,Los Angeles,84,15.2,0.08,0.052,0.83
2020-06-06,Los Angeles,90,24.9,0.06,0.061,0.77
2020-06-07,Los Angeles,99,23.5,0.07,0.051,0.58
2020-06-08,Los Angeles,85,21.7,0.078,0.027,0.71
2020-06-09,Los Angeles,76,10.9,0.043,0.052,0.58
2020-06-10,Los Angeles,102,27.9,0.053,0.053,0.67
2020-06-11,Los Angeles,79,17.6,0.05,0.052,0.4
2020-06-12,Los Angeles,84,17.9,0.076,0.043,0.54
2020-06-13,Los Angeles,78,22.7,0.064,0.037,0.39
2020-06-14,Los Angeles,82,10.4,0.069,0.054,0.52
2020-06-15,Los Angeles,68,19.0,0.055,0.04,0.6
2020-06-16,Los Angeles,75,9.9,0.047,0.032,0.43
2020-06-17,Los Angeles,73,8.4,0.069,0.031,0.68
2020-06-18,Los Angeles,87,23.4,0.083,0.036,0.75
2020-06-19,Los Angeles,69,11.3,0.058,0.022,0.41
2020-06-20,Los Angeles,71,7.6,0.046,0.026,0.54
2020-06-21,Los Angeles,87,15.2,0.076,0.05,0.74
2020-06-22,Los Angeles,73,16.3,0.046,0.045,0.52
2020-06-23,Los Angeles,72,8.0,0.05,0.049,0.45
2020-06-24,Los Angeles,66,17.7,0.049,0.036,0.44
2020-06-25,Los Angeles,90,12.1,0.061,0.05,0.52
2020-06-26,Los Angeles,78,8.5,0.072,0.026,0.41
2020-06-27,Los Angeles,75,12.1,0.063,0.024,0.42
2020-06-28,Los Angeles,84,21.4,0.077,0.05,0.62
2020-06-29,Los Angeles,61,9.2,0.034,0.041,0.4
2020-06-30,Los Angeles,74,10.4,0.053,0.044,0.45
2020-07-01,Los Angeles,58,15.4,0.05,0.022,0.54
2020-07-02,Los Angeles,57,9.0,0.049,0.036,0.55
2020-07-03,Los Angeles,61,14.7,0.04,0.034,0.34
2020-07-04,Los Angeles,72,15.2,0.039,0.022,0.52
2020-07-05,Los Angeles,69,19.5,0.054,0.047,0.65
2020-07-06,Los Angeles,69,14.8,0.04,0.028,0.53
2020-07-07,Los Angeles,78,13.7,0.058,0.028,0.69
2020-07-08,Los Angeles,67,12.7,0.057,0.038,0.44
2020-07-09,Los Angeles,72,14.9,0.052,0.023,0.49
2020-07-10,Los Angeles,66,17.7,0.052,0.02,0.65
2020-07-11,Los Angeles,69,8.0,0.064,0.029,0.48
2020-07-12,Los Angeles,75,9.8,0.062,0.027,0.64
2020-07-13,Los Angeles,66,17.2,0.05,0.02,0.62
2020-07-14,Los Angeles,92,12.9,0.089,0.036,0.75
2020-07-15,Los Angeles,48,12.6,0.035,0.019,0.34
2020-07-16,Los Angeles,62,13.2,0.057,0.032,0.4
2020-07-17,Los Angeles,55,8.1,0.048,0.026,0.4
2020-07-18,Los Angeles,63,10.7,0.043,0.021,0.51
2020-07-19,Los Angeles,61,17.6,0.04,0.039,0.31
2020-07-20,Los Angeles,68,10.1,0.05,0.043,0.51
2020-07-21,Los Angeles,64,15.3,0.04,0.042,0.58
2020-07-22,Los Angeles,60,12.1,0.048,0.025,0.47
2020-07-23,Los Angeles,54,11.2,0.05,0.032,0.36
2020-07-24,Los Angeles,71,20.0,0.05,0.036,0.66
2020-07-25,Los Angeles,65,9.5,0.05,0.043,0.39
2020-07-26,Los Angeles,59,17.6,0.038,0.02,0.32
2020-07-27,Los Angeles,75,10.0,0.053,0.033,0.6
2020-07-28,Los Angeles,60,8.9,0.058,0.031,0.59
2020-07-29,Los Angeles,82,12.3,0.071,0.044,0.53
2020-07-30,Los Angeles,53,13.6,0.034,0.021,0.4
2020-07-31,Los Angeles,51,12.4,0.034,0.017,0.43
2020-08-01,Los Angeles,46,8.3,0.041,0.015,0.28
2020-08-02,Los Angeles,54,12.7,0.038,0.018,0.35
2020-08-03,Los Angeles,81,21.1,0.045,0.056,0.67
2020-08-04,Los Angeles,75,13.8,0.061,0.042,0.67
2020-08-05,Los Angeles,51,7.3,0.026,0.018,0.31
2020-08-06,Los Angeles,77,9.5,0.047,0.041,0.43
2020-08-07,Los Angeles,77,8.8,0.058,0.052,0.39
2020-08-08,Los Angeles,36,4.2,0.032,0.02,0.3
2020-08-09,Los Angeles,57,12.1,0.055,0.017,0.56
2020-08-10,Los Angeles,62,8.8,0.036,0.022,0.46
2020-08-11,Los Angeles,46,10.2,0.045,0.016,0.27
2020-08-12,Los Angeles,60,7.1,0.037,0.038,0.58
2020-08-13,Los Angeles,45,12.9,0.025,0.028,0.26
2020-08-14,Los Angeles,60,7.3,0.054,0.035,0.45
2020-08-15,Los Angeles,56,7.2,0.042,0.017,0.46
2020-08-16,Los Angeles,45,11.6,0.041,0.017,0.37
2020-08-17,Los Angeles,53,7.4,0.036,0.021,0.31
2020-08-18,Los Angeles,57,9.6,0.029,0.019,0.47
2020-08-19,Los Angeles,59,17.0,0.055,0.033,0.58
2020-08-20,Los Angeles,63,18.4,0.032,0.033,0.45
2020-08-21,Los Angeles,54,6.5,0.052,0.023,0.35
2020-08-22,Los Angeles,62,15.5,0.062,0.02,0.6
2020-08-23,Los Angeles,48,7.4,0.032,0.029,0.43
2020-08-24,Los Angeles,67,9.8,0.064,0.027,0.47
2020-08-25,Los Angeles,55,8.3,0.043,0.028,0.48
2020-08-26,Los Angeles,42,4.6,0.025,0.019,0.28
2020-08-27,Los Angeles,50,7.0,0.039,0.018,0.36
2020-08-28,Los Angeles,56,14.9,0.029,0.031,0.41
2020-08-29,Los Angeles,31,4.2,0.017,0.02,0.24
2020-08-30,Los Angeles,80,18.8,0.059,0.044,0.7
2020-08-31,Los Angeles,53,9.7,0.045,0.02,0.27
2020-09-01,Los Angeles,33,6.6,0.024,0.013,0.24
2020-09-02,Los Angeles,64,8.0,0.063,0.025,0.44
2020-09-03,Los Angeles,48,10.1,0.046,0.024,0.39
2020-09-04,Los Angeles,72,11.2,0.063,0.022,0.53
2020-09-05,Los Angeles,55,8.0,0.042,0.027,0.41
2020-09-06,Los Angeles,62,11.2,0.05,0.021,0.32
2020-09-07,Los Angeles,51,14.3,0.047,0.03,0.32
2020-09-08,Los Angeles,60,9.5,0.038,0.037,0.41
2020-09-09,Los Angeles,45,11.5,0.025,0.023,0.3
2020-09-10,Los Angeles,34,3.9,0.03,0.014,0.23
2020-09-11,Los Angeles,33,5.7,0.019,0.018,0.22
2020-09-12,Los Angeles,60,6.5,0.046,0.02,0.39
2020-09-13,Los Angeles,56,6.6,0.053,0.024,0.5
2020-09-14,Los Angeles,55,13.4,0.035,0.022,0.39
2020-09-15,Los Angeles,43,5.9,0.03,0.014,0.27
2020-09-16,Los Angeles,50,14.5,0.045,0.034,0.25
2020-09-17,Los Angeles,67,17.2,0.06,0.044,0.41
2020-09-18,Los Angeles,69,11.4,0.061,0.037,0.38
2020-09-19,Los Angeles,47,13.8,0.03,0.024,0.35
2020-09-20,Los Angeles,52,8.4,0.027,0.036,0.49
2020-09-21,Los Angeles,57,6.7,0.05,0.034,0.49
2020-09-22,Los Angeles,46,7.0,0.027,0.019,0.45
2020-09-23,Los Angeles,60,10.1,0.048,0.027,0.36
2020-09-24,Los Angeles,62,10.6,0.049,0.025,0.6
2020-09-25,Los Angeles,37,7.2,0.034,0.014,0.25
2020-09-26,Los Angeles,49,13.7,0.046,0.019,0.38
2020-09-27,Los Angeles,51,12.1,0.026,0.026,0.47
2020-09-28,Los Angeles,45,5.1,0.036,0.014,0.38
2020-09-29,Los Angeles,37,8.8,0.024,0.016,0.25
2020-09-30,Los Angeles,49,11.0,0.033,0.024,0.3
2020-10-01,Los Angeles,35,8.8,0.032,0.011,0.34
2020-10-02,Los Angeles,60,17.0,0.036,0.019,0.36
2020-10-03,Los Angeles,67,12.7,0.047,0.029,0.39
2020-10-04,Los Angeles,53,9.1,0.037,0.02,0.49
2020-10-05,Los Angeles,43,11.9,0.041,0.015,0.23
2020-10-06,Los Angeles,67,13.0,0.049,0.023,0.63
2020-10-07,Los Angeles,53,15.0,0.038,0.017,0.35
2020-10-08,Los Angeles,65,9.3,0.042,0.023,0.42
2020-10-09,Los Angeles,51,12.4,0.042,0.026,0.44
2020-10-10,Los Angeles,62,8.8,0.048,0.035,0.62
2020-10-11,Los Angeles,33,7.0,0.026,0.018,0.18
2020-10-12,Los Angeles,62,11.9,0.05,0.023,0.43
2020-10-13,Los Angeles,56,12.3,0.055,0.037,0.34
2020-10-14,Los Angeles,72,18.9,0.045,0.047,0.41
2020-10-15,Los Angeles,66,17.4,0.063,0.044,0.5
2020-10-16,Los Angeles,49,9.1,0.025,0.025,0.4
2020-10-17,Los Angeles,53,7.2,0.03,0.025,0.42
2020-10-18,Los Angeles,51,12.3,0.046,0.025,0.32
2020-10-19,Los Angeles,54,13.3,0.028,0.027,0.44
2020-10-20,Los Angeles,59,6.8,0.055,0.029,0.51
2020-10-21,Los Angeles,41,8.2,0.035,0.014,0.21
2020-10-22,Los Angeles,65,11.6,0.052,0.037,0.41
2020-10-23,Los Angeles,42,5.6,0.041,0.024,0.23
2020-10-24,Los Angeles,63,11.6,0.059,0.031,0.34
2020-10-25,Los Angeles,43,9.2,0.03,0.026,0.4
2020-10-26,Los Angeles,68,12.7,0.045,0.044,0.51
2020-10-27,Los Angeles,52,12.3,0.05,0.029,0.32
2020-10-28,Los Angeles,62,16.3,0.039,0.022,0.44
2020-10-29,Los Angeles,63,8.5,0.055,0.027,0.53
2020-10-30,Los Angeles,50,14.0,0.03,0.032,0.43
2020-10-31,Los Angeles,39,7.6,0.029,0.017,0.21
2020-11-01,Los Angeles,51,5.1,0.048,0.023,0.46
2020-11-02,Los Angeles,64,7.9,0.057,0.024,0.43
2020-11-03,Los Angeles,63,14.0,0.042,0.044,0.38
2020-11-04,Los Angeles,51,7.8,0.029,0.033,0.45
2020-11-05,Los Angeles,65,12.4,0.054,0.024,0.5
2020-11-06,Los Angeles,56,16.4,0.05,0.021,0.5
2020-11-07,Los Angeles,59,7.7,0.052,0.021,0.3
2020-11-08,Los Angeles,61,15.6,0.039,0.019,0.45
2020-11-09,Los Angeles,71,12.0,0.05,0.025,0.56
2020-11-10,Los Angeles,64,8.2,0.055,0.034,0.51
2020-11-11,Los Angeles,48,6.4,0.046,0.033,0.28
2020-11-12,Los Angeles,62,11.4,0.033,0.032,0.48
2020-11-13,Los Angeles,48,7.3,0.027,0.026,0.37
2020-11-14,Los Angeles,60,8.7,0.034,0.019,0.48
2020-11-15,Los Angeles,41,9.9,0.028,0.021,0.28
2020-11-16,Los Angeles,50,10.2,0.042,0.018,0.47
2020-11-17,Los Angeles,57,14.0,0.034,0.024,0.36
2020-11-18,Los Angeles,45,6.2,0.031,0.026,0.23
2020-11-19,Los Angeles,73,19.2,0.039,0.037,0.41
2020-11-20,Los Angeles,53,10.1,0.037,0.031,0.45
2020-11-21,Los Angeles,37,10.3,0.028,0.019,0.27
2020-11-22,Los Angeles,40,11.6,0.036,0.017,0.28
2020-11-23,Los Angeles,46,6.4,0.032,0.031,0.43
2020-11-24,Los Angeles,57,11.2,0.051,0.024,0.38
2020-11-25,Los Angeles,62,12.0,0.048,0.028,0.49
2020-11-26,Los Angeles,49,8.9,0.047,0.017,0.4
2020-11-27,Los Angeles,67,18.8,0.051,0.034,0.63
2020-11-28,Los Angeles,74,21.5,0.041,0.048,0.59
2020-11-29,Los Angeles,59,10.9,0.056,0.021,0.31
2020-11-30,Los Angeles,60,6.8,0.048,0.019,0.33
2020-12-01,Los Angeles,61,17.7,0.057,0.027,0.58
2020-12-02,Los Angeles,71,19.2,0.047,0.028,0.49
2020-12-03,Los Angeles,47,8.9,0.032,0.015,0.33
2020-12-04,Los Angeles,45,4.5,0.03,0.021,0.3
2020-12-05,Los Angeles,76,13.0,0.074,0.034,0.55
2020-12-06,Los Angeles,45,10.7,0.023,0.026,0.34
2020-12-07,Los Angeles,82,16.4,0.075,0.03,0.49
2020-12-08,Los Angeles,83,20.1,0.068,0.031,0.78
2020-12-09,Los Angeles,83,18.6,0.05,0.054,0.69
2020-12-10,Los Angeles,67,15.5,0.056,0.037,0.34
2020-12-11,Los Angeles,63,10.8,0.052,0.033,0.59
2020-12-12,Los Angeles,53,14.3,0.051,0.029,0.4
2020-12-13,Los Angeles,54,7.1,0.028,0.019,0.34
2020-12-14,Los Angeles,65,18.6,0.065,0.044,0.47
2020-12-15,Los Angeles,63,9.3,0.039,0.022,0.51
2020-12-16,Los Angeles,86,21.9,0.061,0.056,0.72
2020-12-17,Los Angeles,53,11.0,0.033,0.019,0.5
2020-12-18,Los Angeles,55,15.4,0.04,0.017,0.38
2020-12-19,Los Angeles,69,17.7,0.035,0.042,0.57
2020-12-20,Los Angeles,78,8.0,0.062,0.033,0.59
2020-12-21,Los Angeles,65,11.7,0.048,0.021,0.63
2020-12-22,Los Angeles,85,19.1,0.073,0.052,0.6
2020-12-23,Los Angeles,73,15.5,0.043,0.038,0.64
2020-12-24,Los Angeles,85,19.7,0.083,0.057,0.68
2020-12-25,Los Angeles,57,6.5,0.049,0.028,0.54
2020-12-26,Los Angeles,51,5.9,0.046,0.025,0.36
2020-12-27,Los Angeles,66,9.9,0.035,0.045,0.36
2020-12-28,Los Angeles,91,24.0,0.078,0.054,0.85
2020-12-29,Los Angeles,57,15.2,0.05,0.028,0.39
2020-12-30,Los Angeles,63,10.1,0.047,0.025,0.49
2020-12-31,Los Angeles,64,18.6,0.06,0.037,0.51
2021-01-01,Los Angeles,93,10.4,0.074,0.046,0.84
2021-01-02,Los Angeles,85,23.6,0.049,0.051,0.64
2021-01-03,Los Angeles,79,11.7,0.04,0.029,0.69
2021-01-04,Los Angeles,76,17.5,0.048,0.03,0.42
2021-01-05,Los Angeles,70,11.9,0.042,0.034,0.52
2021-01-06,Los Angeles,48,5.2,0.029,0.02,0.29
2021-01-07,Los Angeles,69,17.1,0.051,0.046,0.54
2021-01-08,Los Angeles,58,7.4,0.039,0.025,0.33
2021-01-09,Los Angeles,70,20.6,0.053,0.024,0.52
2021-01-10,Los Angeles,77,10.5,0.067,0.041,0.61
2021-01-11,Los Angeles,73,20.6,0.07,0.025,0.63
2021-01-12,Los Angeles,73,8.0,0.071,0.027,0.65
2021-01-13,Los Angeles,56,5.8,0.046,0.03,0.51
2021-01-14,Los Angeles,88,15.2,0.055,0.04,0.77
2021-01-15,Los Angeles,82,17.6,0.052,0.038,0.42
2021-01-16,Los Angeles,63,14.1,0.044,0.044,0.57
2021-01-17,Los Angeles,69,8.5,0.056,0.047,0.54
2021-01-18,Los Angeles,88,21.3,0.053,0.04,0.73
2021-01-19,Los Angeles,86,18.0,0.053,0.058,0.54
2021-01-20,Los Angeles,74,17.4,0.042,0.031,0.54
2021-01-21,Los Angeles,79,21.1,0.064,0.025,0.46
2021-01-22,Los Angeles,77,10.7,0.074,0.047,0.76
2021-01-23,Los Angeles,87,25.0,0.082,0.036,0.46
2021-01-24,Los Angeles,70,14.6,0.039,0.033,0.4
2021-01-25,Los Angeles,70,11.4,0.049,0.032,0.56
2021-01-26,Los Angeles,83,16.5,0.065,0.043,0.63
2021-01-27,Los Angeles,74,8.5,0.074,0.028,0.61
2021-01-28,Los Angeles,73,15.3,0.071,0.044,0.58
2021-01-29,Los Angeles,68,11.7,0.042,0.047,0.53
2021-01-30,Los Angeles,101,14.2,0.069,0.06,0.67
2021-01-31,Los Angeles,69,13.2,0.045,0.034,0.35
2021-02-01,Los Angeles,93,23.4,0.062,0.046,0.68
2021-02-02,Los Angeles,97,23.4,0.07,0.05,0.56
2021-02-03,Los Angeles,79,20.2,0.077,0.043,0.58
2021-02-04,Los Angeles,47,10.4,0.039,0.031,0.39
2021-02-05,Los Angeles,91,12.2,0.056,0.056,0.77
2021-02-06,Los Angeles,73,19.4,0.045,0.036,0.7
2021-02-07,Los Angeles,92,13.0,0.07,0.061,0.66
2021-02-08,Los Angeles,106,29.7,0.096,0.043,1.01
2021-02-09,Los Angeles,105,21.1,0.078,0.063,0.58
2021-02-10,Los Angeles,86,23.1,0.06,0.052,0.83
2021-02-11,Los Angeles,79,10.2,0.065,0.031,0.63
2021-02-12,Los Angeles,85,17.9,0.08,0.029,0.64
2021-02-13,Los Angeles,81,17.1,0.075,0.039,0.62
2021-02-14,Los Angeles,86,16.5,0.078,0.051,0.81
2021-02-15,Los Angeles,89,25.0,0.05,0.06,0.73
2021-02-16,Los Angeles,81,20.7,0.069,0.048,0.5
2021-02-17,Los Angeles,86,24.1,0.043,0.032,0.5
2021-02-18,Los Angeles,88,9.3,0.066,0.057,0.66
2021-02-19,Los Angeles,87,16.4,0.078,0.051,0.49
2021-02-20,Los Angeles,100,28.8,0.088,0.046,0.73
2021-02-21,Los Angeles,86,16.8,0.061,0.054,0.75
2021-02-22,Los Angeles,106,20.9,0.093,0.039,0.84
2021-02-23,Los Angeles,95,14.1,0.055,0.06,0.81
2021-02-24,Los Angeles,107,21.0,0.088,0.054,0.96
2021-02-25,Los Angeles,93,9.6,0.092,0.036,0.59
2021-02-26,Los Angeles,98,24.2,0.092,0.052,0.57
2021-02-27,Los Angeles,107,16.4,0.057,0.061,0.86
2021-02-28,Los Angeles,101,13.1,0.073,0.062,0.86
2021-03-01,Los Angeles,72,12.7,0.037,0.026,0.53
2021-03-02,Los Angeles,81,21.6,0.044,0.031,0.76
2021-03-03,Los Angeles,87,25.3,0.059,0.037,0.46
2021-03-04,Los Angeles,91,26.4,0.078,0.036,0.81
2021-03-05,Los Angeles,74,17.0,0.042,0.023,0.66
2021-03-06,Los Angeles,75,17.5,0.047,0.028,0.52
2021-03-07,Los Angeles,77,12.8,0.042,0.039,0.45
2021-03-08,Los Angeles,90,21.9,0.072,0.047,0.88
2021-03-09,Los Angeles,94,16.9,0.076,0.045,0.69
2021-03-10,Los Angeles,99,28.1,0.067,0.068,0.64
2021-03-11,Los Angeles,105,12.6,0.059,0.071,0.72
2021-03-12,Los Angeles,89,19.3,0.06,0.059,0.88
2021-03-13,Los Angeles,81,20.5,0.046,0.034,0.55
2021-03-14,Los Angeles,83,20.9,0.069,0.039,0.57
2021-03-15,Los Angeles,84,17.2,0.083,0.027,0.72
2021-03-16,Los Angeles,79,16.7,0.054,0.037,0.53
2021-03-17,Los Angeles,85,9.8,0.06,0.034,0.67
2021-03-18,Los Angeles,89,11.8,0.064,0.05,0.83
2021-03-19,Los Angeles,84,23.4,0.058,0.026,0.82
2021-03-20,Los Angeles,88,22.0,0.069,0.032,0.85
2021-03-21,Los Angeles,86,18.1,0.063,0.04,0.63
2021-03-22,Los Angeles,100,11.6,0.053,0.036,0.66
2021-03-23,Los Angeles,92,20.3,0.084,0.028,0.78
2021-03-24,Los Angeles,95,12.6,0.05,0.035,0.82
2021-03-25,Los Angeles,77,16.4,0.047,0.037,0.73
2021-03-26,Los Angeles,96,13.3,0.077,0.047,0.72
2021-03-27,Los Angeles,100,27.8,0.059,0.053,0.92
2021-03-28,Los Angeles,69,9.0,0.052,0.048,0.44
2021-03-29,Los Angeles,80,8.6,0.048,0.027,0.53
2021-03-30,Los Angeles,70,13.7,0.054,0.044,0.56
2021-03-31,Los Angeles,110,24.8,0.063,0.063,0.57
2021-04-01,Los Angeles,79,18.7,0.063,0.048,0.44
2021-04-02,Los Angeles,91,26.3,0.085,0.056,0.81
2021-04-03,Los Angeles,84,16.7,0.077,0.034,0.69
2021-04-04,Los Angeles,102,11.3,0.064,0.039,0.76
2021-04-05,Los Angeles,76,13.2,0.058,0.044,0.44
2021-04-06,Los Angeles,87,12.8,0.068,0.043,0.52
2021-04-07,Los Angeles,98,28.1,0.092,0.048,0.93
2021-04-08,Los Angeles,110,13.5,0.061,0.053,0.57
2021-04-09,Los Angeles,81,9.9,0.068,0.053,0.74
2021-04-10,Los Angeles,97,20.5,0.066,0.029,0.91
2021-04-11,Los Angeles,90,9.8,0.077,0.06,0.61
2021-04-12,Los Angeles,82,14.0,0.055,0.054,0.82
2021-04-13,Los Angeles,96,19.3,0.077,0.061,0.84
2021-04-14,Los Angeles,109,21.2,0.059,0.063,1.01
2021-04-15,Los Angeles,75,13.5,0.065,0.033,0.7
2021-04-16,Los Angeles,80,9.4,0.064,0.039,0.61
2021-04-17,Los Angeles,86,14.9,0.062,0.037,0.55
2021-04-18,Los Angeles,90,26.5,0.089,0.061,0.86
2021-04-19,Los Angeles,87,12.3,0.066,0.036,0.82
2021-04-20,Los Angeles,91,20.6,0.05,0.056,0.7
2021-04-21,Los Angeles,84,12.0,0.077,0.047,0.57
2021-04-22,Los Angeles,110,27.0,0.107,0.042,0.61
2021-04-23,Los Angeles,82,12.8,0.063,0.049,0.75
2021-04-24,Los Angeles,94,25.8,0.084,0.043,0.47
2021-04-25,Los Angeles,83,21.7,0.049,0.035,0.43
2021-04-26,Los Angeles,97,20.5,0.07,0.035,0.95
2021-04-27,Los Angeles,100,15.5,0.053,0.035,0.99
2021-04-28,Los Angeles,99,17.6,0.085,0.064,0.88
2021-04-29,Los Angeles,85,14.3,0.077,0.043,0.83
2021-04-30,Los Angeles,81,14.0,0.071,0.05,0.75
2021-05-01,Los Angeles,103,20.3,0.072,0.054,0.82
2021-05-02,Los Angeles,72,11.2,0.045,0.039,0.43
2021-05-03,Los Angeles,94,19.1,0.059,0.046,0.69
2021-05-04,Los Angeles,73,17.2,0.052,0.045,0.68
2021-05-05,Los Angeles,87,21.2,0.078,0.042,0.75
2021-05-06,Los Angeles,81,10.4,0.078,0.03,0.72
2021-05-07,Los Angeles,102,16.9,0.074,0.062,0.85
2021-05-08,Los Angeles,97,9.7,0.064,0.031,0.86
2021-05-09,Los Angeles,92,13.0,0.086,0.04,0.88
2021-05-10,Los Angeles,82,19.9,0.071,0.051,0.68
2021-05-11,Los Angeles,102,24.7,0.08,0.048,0.65
2021-05-12,Los Angeles,91,13.0,0.074,0.031,0.61
2021-05-13,Los Angeles,96,14.2,0.085,0.059,0.65
2021-05-14,Los Angeles,92,11.1,0.073,0.054,0.75
2021-05-15,Los Angeles,92,13.5,0.076,0.062,0.69
2021-05-16,Los Angeles,90,19.8,0.061,0.063,0.72
2021-05-17,Los Angeles,92,19.3,0.076,0.028,0.73
2021-05-18,Los Angeles,85,10.3,0.064,0.027,0.8
2021-05-19,Los Angeles,84,16.9,0.08,0.038,0.65
2021-05-20,Los Angeles,74,10.5,0.041,0.028,0.62
2021-05-21,Los Angeles,92,27.2,0.049,0.031,0.89
2021-05-22,Los Angeles,85,14.6,0.046,0.031,0.76
2021-05-23,Los Angeles,85,15.7,0.079,0.044,0.7
2021-05-24,Los Angeles,95,28.3,0.05,0.045,0.7
2021-05-25,Los Angeles,92,25.5,0.049,0.057,0.91
2021-05-26,Los Angeles,87,8.9,0.044,0.057,0.83
2021-05-27,Los Angeles,93,20.4,0.091,0.037,0.7
2021-05-28,Los Angeles,77,14.6,0.072,0.027,0.65
2021-05-29,Los Angeles,89,22.1,0.073,0.057,0.51
2021-05-30,Los Angeles,90,11.6,0.085,0.062,0.77
2021-05-31,Los Angeles,82,19.6,0.052,0.042,0.65
2021-06-01,Los Angeles,86,23.7,0.069,0.041,0.65
2021-06-02,Los Angeles,95,17.2,0.062,0.035,0.53
2021-06-03,Los Angeles,89,11.4,0.066,0.045,0.62
2021-06-04,Los Angeles,79,14.0,0.068,0.053,0.48
2021-06-05,Los Angeles,76,13.9,0.045,0.025,0.56
2021-06-06,Los Angeles,100,27.8,0.073,0.062,0.77
2021-06-07,Los Angeles,104,17.5,0.095,0.036,1.01
2021-06-08,Los Angeles,73,9.9,0.064,0.045,0.39
2021-06-09,Los Angeles,85,23.2,0.075,0.045,0.78
2021-06-10,Los Angeles,70,18.1,0.042,0.029,0.41
2021-06-11,Los Angeles,67,7.3,0.037,0.028,0.54
2021-06-12,Los Angeles,104,26.1,0.082,0.032,0.82
2021-06-13,Los Angeles,80,17.9,0.063,0.028,0.74
2021-06-14,Los Angeles,84,10.8,0.08,0.052,0.73
2021-06-15,Los Angeles,90,15.2,0.082,0.05,0.55
2021-06-16,Los Angeles,66,12.9,0.044,0.031,0.46
2021-06-17,Los Angeles,79,13.4,0.047,0.048,0.64
2021-06-18,Los Angeles,63,15.9,0.038,0.021,0.56
2021-06-19,Los Angeles,78,19.5,0.076,0.039,0.63
2021-06-20,Los Angeles,80,10.0,0.044,0.046,0.52
2021-06-21,Los Angeles,84,15.5,0.05,0.051,0.44
2021-06-22,Los Angeles,63,6.9,0.036,0.043,0.6
2021-06-23,Los Angeles,84,19.0,0.068,0.027,0.82
2021-06-24,Los Angeles,78,8.6,0.061,0.03,0.67
2021-06-25,Los Angeles,82,14.6,0.053,0.052,0.55
